	Event	Transcript Name	Link
	WWDC23	Discover Observation in SwiftUI	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10149/eng_274d87fa3857/wwdc2023-10149-transcript-eng.json
	WWDC23	Discover String Catalogs	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10155/eng_d3262f590f77/wwdc2023-10155-transcript-eng.json
	WWDC23	Discover machine learning enhancements in Create ML	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10044/eng_25fe850cac9b/wwdc2023-10044-transcript-eng.json
	WWDC23	Enhance your app’s audio experience with AirPods	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10233/eng_be699a62c9f4/wwdc2023-10233-transcript-eng.json
	WWDC23	Enhance your iPad and iPhone apps for the Shared Space	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10094/eng_b8be598cb018/wwdc2023-10094-transcript-eng.json
	WWDC23	Expand on Swift macros	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10167/eng_5bd4b5749571/wwdc2023-10167-transcript-eng.json
	WWDC23	Explore App Store Connect for spatial computing	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10012/eng_1f0765e69d58/wwdc2023-10012-transcript-eng.json
	WWDC23	Explore enhancements to RoomPlan	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10192/eng_4ee78ddc46cc/wwdc2023-10192-transcript-eng.json
	WWDC23	Generalize APIs with parameter packs	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10168/eng_2131a0aa5357/wwdc2023-10168-transcript-eng.json
	WWDC23	Get started with building apps for spatial computing	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10260/eng_9f8e818bbb31/wwdc2023-10260-transcript-eng.json
	WWDC23	Integrate your media app with HomePod	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10104/eng_34090a286a57/wwdc2023-10104-transcript-eng.json
	WWDC23	Lift subjects from images in your app	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10176/eng_95d9d197390b/wwdc2023-10176-transcript-eng.json
	WWDC23	Make features discoverable with TipKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10229/eng_fdf953828d36/wwdc2023-10229-transcript-eng.json
	WWDC23	Meet ARKit for spatial computing	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10082/eng_ec1031fed1fe/wwdc2023-10082-transcript-eng.json
	WWDC23	Meet ActivityKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10184/eng_04ef754c2389/wwdc2023-10184-transcript-eng.json
	WWDC23	Meet MapKit for SwiftUI	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10043/eng_21ee581679cc/wwdc2023-10043-transcript-eng.json
	WWDC23	Meet Reality Composer Pro	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10083/eng_f0b78caf9043/wwdc2023-10083-transcript-eng.json
	WWDC23	Meet Safari for spatial computing	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10279/eng_d916cc6b7a4b/wwdc2023-10279-transcript-eng.json
	WWDC23	Meet StoreKit for SwiftUI	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10013/eng_ae6d582f1600/wwdc2023-10013-transcript-eng.json
	WWDC23	Meet SwiftData	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10187/eng_cc35dffc80eb/wwdc2023-10187-transcript-eng.json
	WWDC23	Meet SwiftUI for spatial computing	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10109/eng_7fc8e812cb47/wwdc2023-10109-transcript-eng.json
	WWDC23	Meet UIKit for spatial computing	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-111215/eng_5fb7dab7b4cb/wwdc2023-111215-transcript-eng.json
	WWDC23	Meet watchOS 10	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10026/eng_5b105c62d061/wwdc2023-10026-transcript-eng.json
	WWDC23	Perform accessibility audits for your app	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10035/eng_599dff1ae101/wwdc2023-10035-transcript-eng.json
	WWDC23	Principles of spatial design	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10072/eng_49c8f4be75ac/wwdc2023-10072-transcript-eng.json
	WWDC23	Ready, set, relay: Protect app traffic with network relays	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10002/eng_75861f0b7011/wwdc2023-10002-transcript-eng.json
	WWDC23	Run your iPad and iPhone apps in the Shared Space	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10090/eng_b5d8e06c732f/wwdc2023-10090-transcript-eng.json
	WWDC23	Spotlight your app with App Shortcuts	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10102/eng_26486e8b1122/wwdc2023-10102-transcript-eng.json
	WWDC23	Support Cinematic mode videos in your app	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10137/eng_41fc76610b47/wwdc2023-10137-transcript-eng.json
	WWDC23	Support HDR images in your app	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10181/eng_37069922e855/wwdc2023-10181-transcript-eng.json
	WWDC23	Sync to iCloud with CKSyncEngine	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10188/eng_64c440937fdc/wwdc2023-10188-transcript-eng.json
	WWDC23	Tune up your AirPlay audio experience	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10238/eng_0bcd7016322c/wwdc2023-10238-transcript-eng.json
	WWDC23	Unleash the UIKit trait system	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10057/eng_2af952c4e741/wwdc2023-10057-transcript-eng.json
	WWDC23	Unlock the power of grammatical agreement	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10153/eng_6f7a252e98b2/wwdc2023-10153-transcript-eng.json
	WWDC23	What’s new in SF Symbols 5	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10197/eng_137becf12b9d/wwdc2023-10197-transcript-eng.json
	WWDC23	What’s new in StoreKit 2 and StoreKit Testing in Xcode	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10140/eng_d455df97ba28/wwdc2023-10140-transcript-eng.json
	WWDC23	What’s new in Swift	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10164/eng_60ed5cdcdd4f/wwdc2023-10164-transcript-eng.json
	WWDC23	What’s new in SwiftUI	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10148/eng_7bd3193923de/wwdc2023-10148-transcript-eng.json
	WWDC23	What’s new in UIKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10055/eng_1d55666b7e25/wwdc2023-10055-transcript-eng.json
	WWDC23	What’s new in VisionKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10048/eng_4f368ea149bc/wwdc2023-10048-transcript-eng.json
	WWDC23	What’s new in Xcode 15	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10165/eng_cc3ae99b9a81/wwdc2023-10165-transcript-eng.json
	WWDC23	What’s new in managing Apple devices	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10040/eng_6edf2cd7e21c/wwdc2023-10040-transcript-eng.json
	WWDC23	What’s new in web apps	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10120/eng_8e9abf7b4a13/wwdc2023-10120-transcript-eng.json
	WWDC23	Wind your way through advanced animations in SwiftUI	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10157/eng_08800af9438c/wwdc2023-10157-transcript-eng.json
	WWDC23	Write Swift macros	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10166/eng_b1f80e3c7598/wwdc2023-10166-transcript-eng.json
	WWDC23	Beyond scroll views	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10159/eng_63e3e838f144/wwdc2023-10159-transcript-eng.json
	WWDC23	Bring widgets to life	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10028/eng_6828ad4a7321/wwdc2023-10028-transcript-eng.json
	WWDC23	Bring your Unity VR app to a fully immersive space	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10093/eng_cb5fa24c5b3a/wwdc2023-10093-transcript-eng.json
	WWDC23	Build accessible apps with SwiftUI and UIKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10036/eng_6b030dcebd5c/wwdc2023-10036-transcript-eng.json
	WWDC23	Build an app with SwiftData	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10154/eng_a7843eeb5c99/wwdc2023-10154-transcript-eng.json
	WWDC23	Build programmatic UI with Xcode Previews	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10252/eng_3c1a306ce293/wwdc2023-10252-transcript-eng.json
	WWDC23	Build widgets for the Smart Stack on Apple Watch	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10029/eng_65580412429f/wwdc2023-10029-transcript-eng.json
	WWDC23	Create a more responsive camera experience	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10105/eng_5feb48181a62/wwdc2023-10105-transcript-eng.json
	WWDC23	Create animated symbols	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10257/eng_33cfcb17023e/wwdc2023-10257-transcript-eng.json
	WWDC23	Create immersive Unity apps	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10088/eng_1e7b6221cc13/wwdc2023-10088-transcript-eng.json
	WWDC23	Create seamless experiences with Virtualization	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10007/eng_dd3551ced43b/wwdc2023-10007-transcript-eng.json
	WWDC23	Deliver video content for spatial experiences	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10071/eng_b9699add4bd0/wwdc2023-10071-transcript-eng.json
	WWDC23	Deploy passkeys at work	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10263/eng_c00f3335a570/wwdc2023-10263-transcript-eng.json
	WWDC23	Design widgets for the Smart Stack on Apple Watch	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10309/eng_852f7b0fb04e/wwdc2023-10309-transcript-eng.json
	WWDC23	Design with SwiftUI	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10115/eng_5dc573d9e1bc/wwdc2023-10115-transcript-eng.json
	WWDC23	Discover Calendar and EventKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10052/eng_268351185c35/wwdc2023-10052-transcript-eng.json
	WWDC23	Discover Continuity Camera for tvOS	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10256/eng_e8e0154bc468/wwdc2023-10256-transcript-eng.json
	WWDC23	Enhance your spatial computing app with RealityKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10081/eng_9e5e642f5c4c/wwdc2023-10081-transcript-eng.json
	WWDC23	Evolve your ARKit app for spatial experiences	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10091/eng_1111f540e7b5/wwdc2023-10091-transcript-eng.json
	WWDC23	Explore 3D body pose and person segmentation in Vision	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-111241/eng_3c02b6c1bea1/wwdc2023-111241-transcript-eng.json
	WWDC23	Explore Natural Language multilingual models	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10042/eng_fec0dc0b5e03/wwdc2023-10042-transcript-eng.json
	WWDC23	Explore SwiftUI animation	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10156/eng_bd5b9cf837ee/wwdc2023-10156-transcript-eng.json
	WWDC23	Explore advances in declarative device management 	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10041/eng_aeb22086b0f5/wwdc2023-10041-transcript-eng.json
	WWDC23	Explore enhancements to App Intents	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10103/eng_98431fdb35af/wwdc2023-10103-transcript-eng.json
	WWDC23	Explore immersive sound design	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10271/eng_726650b34086/wwdc2023-10271-transcript-eng.json
	WWDC23	Explore materials in Reality Composer Pro	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10202/eng_d3af72aaf11c/wwdc2023-10202-transcript-eng.json
	WWDC23	Fix failures faster with Xcode test reports	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10175/eng_16d41ee50445/wwdc2023-10175-transcript-eng.json
	WWDC23	Get started with privacy manifests	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10060/eng_5a858c1c24e0/wwdc2023-10060-transcript-eng.json
	WWDC23	Inspectors in SwiftUI: Discover the details	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10161/eng_54cbb3d0302d/wwdc2023-10161-transcript-eng.json
	WWDC23	Meet Core Location for spatial computing	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10146/eng_77d48a498541/wwdc2023-10146-transcript-eng.json
	WWDC23	Meet Object Capture for iOS	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10191/eng_3b76efa3d234/wwdc2023-10191-transcript-eng.json
	WWDC23	Meet Push Notifications Console	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10025/eng_c759e398ce94/wwdc2023-10025-transcript-eng.json
	WWDC23	Meet RealityKit Trace	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10099/eng_821bade42d95/wwdc2023-10099-transcript-eng.json
	WWDC23	Meet mergeable libraries	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10268/eng_adfd539c1257/wwdc2023-10268-transcript-eng.json
	WWDC23	Mix Swift and C++	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10172/eng_dcfe041146eb/wwdc2023-10172-transcript-eng.json
	WWDC23	Model your schema with SwiftData	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10195/eng_f09996ea7d6e/wwdc2023-10195-transcript-eng.json
	WWDC23	Optimize CarPlay for vehicle systems	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10150/eng_f016f5914fc5/wwdc2023-10150-transcript-eng.json
	WWDC23	Optimize app power and performance for spatial computing	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10100/eng_5ad95228a490/wwdc2023-10100-transcript-eng.json
	WWDC23	Rediscover Safari developer features	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10262/eng_99bfa5ec254b/wwdc2023-10262-transcript-eng.json
	WWDC23	Simplify distribution in Xcode and Xcode Cloud	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10224/eng_a79413a6fb3c/wwdc2023-10224-transcript-eng.json
	WWDC23	Take SwiftUI to the next dimension	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10113/eng_3888737eb0fb/wwdc2023-10113-transcript-eng.json
	WWDC23	Update your app for watchOS 10	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10031/eng_c640d615d473/wwdc2023-10031-transcript-eng.json
	WWDC23	Verify app dependencies with digital signatures	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10061/eng_7863acac83b5/wwdc2023-10061-transcript-eng.json
	WWDC23	What’s new in App Clips	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10178/eng_f24bd52a65ac/wwdc2023-10178-transcript-eng.json
	WWDC23	What’s new in App Store Connect	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10117/eng_47142e56e43d/wwdc2023-10117-transcript-eng.json
	WWDC23	What’s new in App Store pricing	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10014/eng_9e19c364fbca/wwdc2023-10014-transcript-eng.json
	WWDC23	What’s new in App Store server APIs	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10141/eng_f1aeae8b04ed/wwdc2023-10141-transcript-eng.json
	WWDC23	What’s new in AppKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10054/eng_441590458182/wwdc2023-10054-transcript-eng.json
	WWDC23	What’s new in CSS	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10121/eng_8654e6c1394d/wwdc2023-10121-transcript-eng.json
	WWDC23	What’s new in privacy	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10053/eng_21cad9e30033/wwdc2023-10053-transcript-eng.json
	WWDC23	What’s new in voice processing	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10235/eng_4d68d1b2c0c2/wwdc2023-10235-transcript-eng.json
	WWDC23	Work with Reality Composer Pro content in Xcode	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10273/eng_8f7824902366/wwdc2023-10273-transcript-eng.json
	WWDC23	Your guide to Metal ray tracing	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2023/wwdc2023-10128/eng_890571b08cb8/wwdc2023-10128-transcript-eng.json
